candidate,brightness,detail,raw,scene,step,baseline_count,baseline_mse_y,baseline_mse_cb,baseline_mse_cr,baseline_sigma_y,baseline_sigma_cb,baseline_sigma_cr,candidate_count,candidate_mse_y,candidate_mse_cb,candidate_mse_cr,candidate_sigma_y,candidate_sigma_cb,candidate_sigma_cr
baseline,30.0,50.0,True,"Texture(8, 0)",1.0,14080,14.620743556470941,2.578652160085948e-12,4.106529313089043e-12,3.813317958141773,1.565153095017147e-06,1.9751401004376574e-06,14080,14.620743556470941,2.578652160085948e-12,4.106529313089043e-12,3.813317958141773,1.565153095017147e-06,1.9751401004376574e-06
baseline,30.0,100.0,True,"Texture(8, 0)",1.0,14080,13.960038665667538,2.565151362202258e-12,4.085029157652193e-12,3.7260556665734597,1.5501080498937672e-06,1.9561540523439045e-06,14080,13.960038665667538,2.565151362202258e-12,4.085029157652193e-12,3.7260556665734597,1.5501080498937672e-06,1.9561540523439045e-06
baseline,30.0,0.0,True,"Texture(8, 0)",5.0,14080,14.647599992764109,1.9981179039728378e-12,3.182022713524119e-12,3.816823032694441,1.4065846514267237e-06,1.7750351441898033e-06,14080,14.647599992764109,1.9981179039728378e-12,3.182022713524119e-12,3.816823032694441,1.4065846514267237e-06,1.7750351441898033e-06
baseline,30.0,50.0,True,"Texture(8, 0)",5.0,14080,14.620743845906693,2.4841465834448255e-12,3.95602823863839e-12,3.8133179908331405,1.5366886701713734e-06,1.9392195076676527e-06,14080,14.620743845906693,2.4841465834448255e-12,3.95602823863839e-12,3.8133179908331405,1.5366886701713734e-06,1.9392195076676527e-06
baseline,30.0,100.0,True,"Texture(8, 0)",5.0,14080,13.960038560706536,2.538149768931484e-12,4.042028850754248e-12,3.726055654790815,1.5458463720490696e-06,1.9507760411876545e-06,14080,13.960038560706536,2.538149768931484e-12,4.042028850754248e-12,3.726055654790815,1.5458463720490696e-06,1.9507760411876545e-06
baseline,128.0,0.0,False,"Texture(8, 0)",1.0,14080,14.232059138428246,1.3608803005387755e-11,2.1672154671613563e-11,3.7715371205560615,3.66882736622882e-06,4.629865331187831e-06,14080,14.232059138428246,1.3608803005387755e-11,2.1672154671613563e-11,3.7715371205560615,3.66882736622882e-06,4.629865331187831e-06
baseline,128.0,50.0,False,"Texture(8, 0)",1.0,14080,13.141527107735678,1.2096713785879698e-11,1.926413749115421e-11,3.624001823240105,3.477327192725158e-06,4.388202280376996e-06,14080,13.141527107735678,1.2096713785879698e-11,1.926413749115421e-11,3.624001823240105,3.477327192725158e-06,4.388202280376996e-06
baseline,128.0,100.0,False,"Texture(8, 0)",1.0,14080,3.74268801685378,1.598494321181164e-11,2.545618167638951e-11,1.933771633589485,3.948073376230743e-06,4.982258968588523e-06,14080,3.74268801685378,1.598494321181164e-11,2.545618167638951e-11,1.933771633589485,3.948073376230743e-06,4.982258968588523e-06
baseline,128.0,0.0,False,"Texture(8, 0)",5.0,14080,14.232060093214061,1.296076476716986e-11,2.0640147306511792e-11,3.7715372499813267,3.593964432517554e-06,4.5353922838672346e-06,14080,14.232060093214061,1.296076476716986e-11,2.0640147306511792e-11,3.7715372499813267,3.593964432517554e-06,4.5353922838672346e-06
baseline,128.0,50.0,False,"Texture(8, 0)",5.0,14080,13.141526684089332,1.2744752023534999e-11,2.029614485536006e-11,3.624001763246545,3.569807372726873e-06,4.5049073570871344e-06,14080,13.141526684089332,1.2744752023534999e-11,2.029614485536006e-11,3.624001763246545,3.569807372726873e-06,4.5049073570871344e-06
baseline,128.0,100.0,False,"Texture(8, 0)",5.0,14080,3.7426876629534496,1.5120892228271208e-11,2.4080171857448315e-11,1.9337715424381563,3.85750341275865e-06,4.867964483711338e-06,14080,3.7426876629534496,1.5120892228271208e-11,2.4080171857448315e-11,1.9337715424381563,3.85750341275865e-06,4.867964483711338e-06
baseline,128.0,0.0,True,"Texture(8, 0)",1.0,14080,14.232103602069873,6.480382384428758e-12,1.0320073654599743e-11,3.7715429954264503,2.49796371759853e-06,3.152297576367674e-06,14080,14.232103602069873,6.480382384428758e-12,1.0320073654599743e-11,3.7715429954264503,2.49796371759853e-06,3.152297576367674e-06
baseline,128.0,50.0,True,"Texture(8, 0)",1.0,14080,13.141523185419782,4.9682931581698305e-12,7.912056463390092e-12,3.624001312581995,2.2065534668031365e-06,2.784553312974616e-06,14080,13.141523185419782,4.9682931581698305e-12,7.912056463390092e-12,3.624001312581995,2.2065534668031365e-06,2.784553312974616e-06
baseline,128.0,100.0,True,"Texture(8, 0)",1.0,14080,3.742685015936014,6.2643696374185264e-12,9.976071198072791e-12,1.9337708300062904,2.4908291239953372e-06,3.143294098068437e-06,14080,3.742685015936014,6.2643696374185264e-12,9.976071198072791e-12,1.9337708300062904,2.4908291239953372e-06,3.143294098068437e-06
baseline,128.0,0.0,True,"Texture(8, 0)",5.0,14080,14.23210334317906,6.264369638543655e-12,9.976071199864553e-12,3.7715429605353488,2.461086814317545e-06,3.1057608824927425e-06,14080,14.23210334317906,6.264369638543655e-12,9.976071199864553e-12,3.7715429605353488,2.461086814317545e-06,3.1057608824927425e-06
baseline,128.0,50.0,True,"Texture(8, 0)",5.0,14080,13.141524736592478,4.5362676658370436e-12,7.224051553023661e-12,3.624001527524645,2.1156861189878583e-06,2.669883544846665e-06,14080,13.141524736592478,4.5362676658370436e-12,7.224051553023661e-12,3.624001527524645,2.1156861189878583e-06,2.669883544846665e-06
baseline,128.0,100.0,True,"Texture(8, 0)",5.0,14080,3.742684729122521,6.6963951297513085e-12,1.066407610843908e-11,1.933770755847167,2.5760930140920353e-06,3.2508926000842484e-06,14080,3.742684729122521,6.6963951297513085e-12,1.066407610843908e-11,1.933770755847167,2.5760930140920353e-06,3.2508926000842484e-06
baseline,200.0,0.0,False,"Texture(8, 0)",1.0,14080,13.53074219833599,2.332937655558927e-11,3.715226511140677e-11,3.677980052007255,4.7143149993052e-06,5.949215211512698e-06,14080,13.53074219833599,2.332937655558927e-11,3.715226511140677e-11,3.677980052007255,4.7143149993052e-06,5.949215211512698e-06
baseline,200.0,50.0,False,"Texture(8, 0)",1.0,14080,9.55338867861268,2.7865644229301735e-11,4.437631667697315e-11,3.090238184058725,5.25910856489657e-06,6.636715764197109e-06,14080,9.55338867861268,2.7865644229301735e-11,4.437631667697315e-11,3.090238184058725,5.25910856489657e-06,6.636715764197109e-06
baseline,200.0,100.0,False,"Texture(8, 0)",1.0,14080,0.6180868403368049,2.7217605986021276e-11,4.334430930380783e-11,0.7859321537284523,5.0443353962640145e-06,6.3656834292677825e-06,14080,0.6180868403368049,2.7217605986021276e-11,4.334430930380783e-11,0.7859321537284523,5.0443353962640145e-06,6.3656834292677825e-06
baseline,200.0,0.0,False,"Texture(8, 0)",5.0,14080,13.530742972958766,2.289735107394534e-11,3.646426021806263e-11,3.6779801561981684,4.395271619030477e-06,5.546599405962407e-06,14080,13.530742972958766,2.289735107394534e-11,3.646426021806263e-11,3.6779801561981684,4.395271619030477e-06,5.546599405962407e-06
baseline,200.0,50.0,False,"Texture(8, 0)",5.0,14080,9.55338889471233,2.8081656981937867e-11,4.472031914245889e-11,3.090238214098453,5.193943236557793e-06,6.554480579939464e-06,14080,9.55338889471233,2.8081656981937867e-11,4.472031914245889e-11,3.090238214098453,5.193943236557793e-06,6.554480579939464e-06
baseline,200.0,100.0,False,"Texture(8, 0)",5.0,14080,0.6180871876684079,2.6569567749491102e-11,4.2312301941394064e-11,0.7859323753508642,4.835001863123578e-06,6.101515625499404e-06,14080,0.6180871876684079,2.6569567749491102e-11,4.2312301941394064e-11,0.7859323753508642,4.835001863123578e-06,6.101515625499404e-06
baseline,200.0,0.0,True,"Texture(8, 0)",1.0,14080,13.53073426051149,1.533690496684283e-11,2.4424174300537264e-11,3.6779789419671864,3.8808185104378e-06,4.897386899012684e-06,14080,13.53073426051149,1.533690496684283e-11,2.4424174300537264e-11,3.6779789419671864,3.8808185104378e-06,4.897386899012684e-06
baseline,200.0,50.0,True,"Texture(8, 0)",1.0,14080,9.553371561176291,2.0089185398817003e-11,3.199222834055112e-11,3.090235310657872,4.432393687511022e-06,5.5934454853018675e-06,14080,9.553371561176291,2.0089185398817003e-11,3.199222834055112e-11,3.090235310657872,4.432393687511022e-06,5.5934454853018675e-06
baseline,200.0,100.0,True,"Texture(8, 0)",1.0,14080,0.618085165629944,1.7497032434695148e-11,2.7864198862225397e-11,0.7859310505062872,4.175750533991525e-06,5.269575452630121e-06,14080,0.618085165629944,1.7497032434695148e-11,2.7864198862225397e-11,0.7859310505062872,4.175750533991525e-06,5.269575452630121e-06
baseline,200.0,0.0,True,"Texture(8, 0)",5.0,14080,13.530734263050352,1.620095595263344e-11,2.5800184123062167e-11,3.677978939068921,3.980735259717058e-06,5.023476531289027e-06,14080,13.530734263050352,1.620095595263344e-11,2.5800184123062167e-11,3.677978939068921,3.980735259717058e-06,5.023476531289027e-06
baseline,200.0,50.0,True,"Texture(8, 0)",5.0,14080,9.5533725782303,1.9873172654057107e-11,3.164822588760771e-11,3.090235475710848,4.402525933538959e-06,5.555753965687564e-06,14080,9.5533725782303,1.9873172654057107e-11,3.164822588760771e-11,3.090235475710848,4.402525933538959e-06,5.555753965687564e-06
baseline,200.0,100.0,True,"Texture(8, 0)",5.0,14080,0.6180851959829923,1.8145070672350074e-11,2.889620622643131e-11,0.7859310716957616,4.245272212363687e-06,5.357308119319307e-06,14080,0.6180851959829923,1.8145070672350074e-11,2.889620622643131e-11,0.7859310716957616,4.245272212363687e-06,5.357308119319307e-06
baseline,30.0,0.0,False,"Texture(16, 0)",1.0,14080,2.0659752806068696,1.5930940037153814e-12,2.537018108151925e-12,1.4284782900635982,1.2620567211656538e-06,1.5926485702497676e-06,14080,2.0659752806068696,1.5930940037153814e-12,2.537018108151925e-12,1.4284782900635982,1.2620567211656538e-06,1.5926485702497676e-06
baseline,30.0,50.0,False,"Texture(16, 0)",1.0,14080,2.0634884619866405,2.1635026600095124e-12,3.445399588899203e-12,1.4276187523458939,1.4551488032412949e-06,1.8363205251522643e-06,14080,2.0634884619866405,2.1635026600095124e-12,3.445399588899203e-12,1.4276187523458939,1.4551488032412949e-06,1.8363205251522643e-06
baseline,30.0,100.0,False,"Texture(16, 0)",1.0,14080,2.0021499015530875,1.5525916123851702e-12,2.4725176455373157e-12,1.4062513313325544,1.2435345502184877e-06,1.5692745739925468e-06,14080,2.0021499015530875,1.5525916123851702e-12,2.4725176455373157e-12,1.4062513313325544,1.2435345502184877e-06,1.5692745739925468e-06
baseline,30.0,0.0,False,"Texture(16, 0)",5.0,14080,2.0659752781009346,1.5930940037505531e-12,2.5370181082079005e-12,1.4284782739656314,1.260231971978103e-06,1.590345833664405e-06,14080,2.0659752781009346,1.5930940037505531e-12,2.5370181082079005e-12,1.4284782739656314,1.260231971978103e-06,1.590345833664405e-06
baseline,30.0,50.0,False,"Texture(16, 0)",5.0,14080,2.063488458724429,1.9609907105664295e-12,3.122897287304969e-12,1.427618748095014,1.385145525054644e-06,1.747980105068942e-06,14080,2.063488458724429,1.9609907105664295e-12,3.122897287304969e-12,1.427618748095014,1.385145525054644e-06,1.747980105068942e-06
baseline,30.0,100.0,False,"Texture(16, 0)",5.0,14080,2.0021498748659248,1.7281019686277724e-12,2.7520196403456427e-12,1.406251322164874,1.3144562116470095e-06,1.6587739449633999e-06,14080,2.0021498748659248,1.7281019686277724e-12,2.7520196403456427e-12,1.406251322164874,1.3144562116470095e-06,1.6587739449633999e-06
baseline,30.0,0.0,True,"Texture(16, 0)",1.0,14080,2.0659736574128322,1.5120892240436173e-12,2.4080171876822145e-12,1.4284777917027955,1.225170648425394e-06,1.546100305004107e-06,14080,2.0659736574128322,1.5120892240436173e-12,2.4080171876822145e-12,1.4284777917027955,1.225170648425394e-06,1.546100305004107e-06
baseline,30.0,50.0,True,"Texture(16, 0)",1.0,14080,2.063487465296015,1.4547108381014579e-12,2.3166415351392182e-12,1.427618534481323,1.2059151738034377e-06,1.5218009184457713e-06,14080,2.063487465296015,1.4547108381014579e-12,2.3166415351392182e-12,1.427618534481323,1.2059151738034377e-06,1.5218009184457713e-06
baseline,30.0,100.0,True,"Texture(16, 0)",1.0,14080,2.0021470926910934,1.5930940035395528e-12,2.5370181078719913e-12,1.4062504178750759,1.249964149464537e-06,1.5773883868464355e-06,14080,2.0021470926910934,1.5930940035395528e-12,2.5370181078719913e-12,1.4062504178750759,1.249964149464537e-06,1.5773883868464355e-06
baseline,30.0,0.0,True,"Texture(16, 0)",5.0,14080,2.065974397019805,1.5795932073436723e-12,2.5155179551229418e-12,1.4284780325897675,1.2432877811347808e-06,1.5689631645117046e-06,14080,2.065974397019805,1.5795932073436723e-12,2.5155179551229418e-12,1.4284780325897675,1.2432877811347808e-06,1.5689631645117046e-06
baseline,30.0,50.0,True,"Texture(16, 0)",5.0,14080,2.0634873638244655,1.4580860376075363e-12,2.3220165740543886e-12,1.427618496515529,1.2063683148328342e-06,1.5223727583642738e-06,14080,2.0634873638244655,1.4580860376075363e-12,2.3220165740543886e-12,1.427618496515529,1.2063683148328342e-06,1.5223727583642738e-06
baseline,30.0,100.0,True,"Texture(16, 0)",5.0,14080,2.002147521580233,1.3905820539558456e-12,2.2145158060537723e-12,1.4062505838194024,1.151551008321838e-06,1.4531962282008698e-06,14080,2.002147521580233,1.3905820539558456e-12,2.2145158060537723e-12,1.4062505838194024,1.151551008321838e-06,1.4531962282008698e-06
baseline,128.0,0.0,False,"Texture(16, 0)",1.0,14080,1.9894811148532794,1.3392790252751313e-11,2.1328152206126922e-11,1.4096370655882422,3.561718609089996e-06,4.4946997668693045e-06,14080,1.9894811148532794,1.3392790252751313e-11,2.1328152206126922e-11,1.4096370655882422,3.561718609089996e-06,4.4946997668693045e-06
baseline,128.0,50.0,False,"Texture(16, 0)",1.0,14080,1.926762602900259,6.4803823844286554e-12,1.0320073654599637e-11,1.387240125784858,2.541799532168154e-06,3.2076160467891725e-06,14080,1.926762602900259,6.4803823844286554e-12,1.0320073654599637e-11,1.387240125784858,2.541799532168154e-06,3.2076160467891725e-06
baseline,128.0,100.0,False,"Texture(16, 0)",1.0,14080,0.9693015344512839,7.128420620396258e-12,1.1352081016117584e-11,0.984029410371296,2.667840796234552e-06,3.3666734295844463e-06,14080,0.9693015344512839,7.128420620396258e-12,1.1352081016117584e-11,0.984029410371296,2.667840796234552e-06,3.3666734295844463e-06
baseline,128.0,0.0,False,"Texture(16, 0)",5.0,14080,1.9894811148532794,1.3392790252751313e-11,2.1328152206126922e-11,1.4096370655882422,3.561718609089996e-06,4.4946997668693045e-06,14080,1.9894811148532794,1.3392790252751313e-11,2.1328152206126922e-11,1.4096370655882422,3.561718609089996e-06,4.4946997668693045e-06
baseline,128.0,50.0,False,"Texture(16, 0)",5.0,14080,1.926762602900259,6.4803823844286554e-12,1.0320073654599637e-11,1.387240125784858,2.541799532168154e-06,3.2076160467891725e-06,14080,1.926762602900259,6.4803823844286554e-12,1.0320073654599637e-11,1.387240125784858,2.541799532168154e-06,3.2076160467891725e-06
baseline,128.0,100.0,False,"Texture(16, 0)",5.0,14080,0.9693015344512839,7.128420620396258e-12,1.1352081016117584e-11,0.984029410371296,2.667840796234552e-06,3.3666734295844463e-06,14080,0.9693015344512839,7.128420620396258e-12,1.1352081016117584e-11,0.984029410371296,2.667840796234552e-06,3.3666734295844463e-06
baseline,128.0,0.0,True,"Texture(16, 0)",1.0,14080,1.9894839535316668,7.12842061983368e-12,1.1352081015221641e-11,1.409638125398984,2.6696803694162395e-06,3.368994873263279e-06,14080,1.9894839535316668,7.12842061983368e-12,1.1352081015221641e-11,1.409638125398984,2.6696803694162395e-06,3.368994873263279e-06
baseline,128.0,50.0,True,"Texture(16, 0)",1.0,14080,1.9267765382167599,1.0368611825549702e-11,1.65121178640225e-11,1.3872452181777444,3.126431955054165e-06,3.945391122041686e-06,14080,1.9267765382167599,1.0368611825549702e-11,1.65121178640225e-11,1.3872452181777444,3.126431955054165e-06,3.945391122041686e-06
baseline,128.0,100.0,True,"Texture(16, 0)",1.0,14080,0.969303547316135,6.264369644731882e-12,9.976071209719284e-12,0.9840304378333544,2.36962107902932e-06,2.990335981146708e-06,14080,0.969303547316135,6.264369644731882e-12,9.976071209719284e-12,0.9840304378333544,2.36962107902932e-06,2.990335981146708e-06
baseline,128.0,0.0,True,"Texture(16, 0)",5.0,14080,1.9894848440274115,7.776458861989526e-12,1.2384088386594402e-11,1.4096384330702725,2.788630284205765e-06,3.519103349802958e-06,14080,1.9894848440274115,7.776458861989526e-12,1.2384088386594402e-11,1.4096384330702725,2.788630284205765e-06,3.519103349802958e-06
baseline,128.0,50.0,True,"Texture(16, 0)",5.0,14080,1.926776933085359,1.015259907685181e-11,1.6168115404807766e-11,1.3872453540300491,3.0635777049613974e-06,3.866072395818409e-06,14080,1.926776933085359,1.015259907685181e-11,1.6168115404807766e-11,1.3872453540300491,3.0635777049613974e-06,3.866072395818409e-06
baseline,128.0,100.0,True,"Texture(16, 0)",5.0,14080,0.9693036444856759,6.264369644731882e-12,9.976071209719284e-12,0.9840304899754375,2.3696210789982946e-06,2.990335981107555e-06,14080,0.9693036444856759,6.264369644731882e-12,9.976071209719284e-12,0.9840304899754375,2.3696210789982946e-06,2.990335981107555e-06
baseline,200.0,0.0,False,"Texture(16, 0)",1.0,14080,1.9238702615530958,2.0953236369981057e-11,3.3368238139780096e-11,1.3866675863498104,4.3901026023479345e-06,5.54007638137016e-06,14080,1.9238702615530958,2.0953236369981057e-11,3.3368238139780096e-11,1.3866675863498104,4.3901026023479345e-06,5.54007638137016e-06
baseline,200.0,50.0,False,"Texture(16, 0)",1.0,14080,1.7104297270895568,2.2897351100949483e-11,3.646426026106631e-11,1.3074795519401874,4.575325000450703e-06,5.773817212958209e-06,14080,1.7104297270895568,2.2897351100949483e-11,3.646426026106631e-11,1.3074795519401874,4.575325000450703e-06,5.773817212958209e-06
baseline,200.0,100.0,False,"Texture(16, 0)",1.0,14080,0.42469081736673675,2.354538929809894e-11,3.7496267560766426e-11,0.6516284183715234,4.759270394263088e-06,6.005946532937424e-06,14080,0.42469081736673675,2.354538929809894e-11,3.7496267560766426e-11,0.6516284183715234,4.759270394263088e-06,6.005946532937424e-06
baseline,200.0,0.0,False,"Texture(16, 0)",5.0,14080,1.9238702640157193,2.1169249115866154e-11,3.37122405945154e-11,1.3866675866681755,4.404198306034276e-06,5.557864410977881e-06,14080,1.9238702640157193,2.1169249115866154e-11,3.37122405945154e-11,1.3866675866681755,4.404198306034276e-06,5.557864410977881e-06
baseline,200.0,50.0,False,"Texture(16, 0)",5.0,14080,1.7104297017035275,2.3329376594969954e-11,3.71522651741204e-11,1.307479541082257,4.600471687702848e-06,5.805550997048076e-06,14080,1.7104297017035275,2.3329376594969954e-11,3.71522651741204e-11,1.307479541082257,4.600471687702848e-06,5.805550997048076e-06
baseline,200.0,100.0,False,"Texture(16, 0)",5.0,14080,0.424690815069347,2.3761402046234254e-11,3.7840270019085295e-11,0.6516284156493675,4.759915063703925e-06,6.006760071541538e-06,14080,0.424690815069347,2.3761402046234254e-11,3.7840270019085295e-11,0.6516284156493675,4.759915063703925e-06,6.006760071541538e-06
baseline,200.0,0.0,True,"Texture(16, 0)",1.0,14080,1.923877434514674,2.786564425293062e-11,4.437631671460075e-11,1.3866701607244385,5.216931920564583e-06,6.583491078517862e-06,14080,1.923877434514674,2.786564425293062e-11,4.437631671460075e-11,1.3866701607244385,5.216931920564583e-06,6.583491078517862e-06
baseline,200.0,50.0,True,"Texture(16, 0)",1.0,14080,1.7104314219698797,2.3329376584842714e-11,3.7152265157994616e-11,1.3074802187933912,4.788707211218294e-06,6.043094232918192e-06,14080,1.7104314219698797,2.3329376584842714e-11,3.7152265157994616e-11,1.3074802187933912,4.788707211218294e-06,6.043094232918192e-06
baseline,200.0,100.0,True,"Texture(16, 0)",1.0,14080,0.42468779815923485,2.5705516785078345e-11,4.093629215291457e-11,0.6516260938294506,5.0495638872233786e-06,6.372281507239576e-06,14080,0.42468779815923485,2.5705516785078345e-11,4.093629215291457e-11,0.6516260938294506,5.0495638872233786e-06,6.372281507239576e-06
baseline,200.0,0.0,True,"Texture(16, 0)",5.0,14080,1.9238773135018077,2.6137542279098816e-11,4.1624297065968875e-11,1.3866701247861617,5.092162698247207e-06,6.42603894486789e-06,14080,1.9238773135018077,2.6137542279098816e-11,4.1624297065968875e-11,1.3866701247861617,5.092162698247207e-06,6.42603894486789e-06
baseline,200.0,50.0,True,"Texture(16, 0)",5.0,14080,1.7104309709124823,1.8793108914505538e-11,2.9928213597803864e-11,1.3074800335887091,4.331561529662636e-06,5.466200656016936e-06,14080,1.7104309709124823,1.8793108914505538e-11,2.9928213597803864e-11,1.3074800335887091,4.331561529662636e-06,5.466200656016936e-06
baseline,200.0,100.0,True,"Texture(16, 0)",5.0,14080,0.4246875040145761,2.1817287347895547e-11,3.47442479497631e-11,0.6516258629831564,4.670766532642624e-06,5.8942593588925896e-06,14080,0.4246875040145761,2.1817287347895547e-11,3.47442479497631e-11,0.6516258629831564,4.670766532642624e-06,5.8942593588925896e-06
baseline,30.0,0.0,False,"Texture(4, 1)",1.0,14080,0.004916358410314898,16.148886483382757,0.002505715544132268,0.003224366718851628,3.9924282352888887,0.0034067008973334423,14080,0.004916358410314898,16.148886483382757,0.002505715544132268,0.003224366718851628,3.9924282352888887,0.0034067008973334423
baseline,30.0,50.0,False,"Texture(4, 1)",1.0,14080,0.0049162562679082675,16.148886644427733,0.0025057586022350915,0.003225790654229057,3.992428278384463,0.0034061483242634177,14080,0.0049162562679082675,16.148886644427733,0.0025057586022350915,0.003225790654229057,3.992428278384463,0.0034061483242634177
