variant,seed,brightness,correlation,color_texture,step,detail,before_edge_mse_ycc_y,before_edge_mse_ycc_cb,before_edge_mse_ycc_cr,before_flat_mse_ycc_y,before_flat_mse_ycc_cb,before_flat_mse_ycc_cr,before_flat_sigma_c,before_flat_sigma_y,before_texture_mse_ycc_y,before_texture_mse_ycc_cb,before_texture_mse_ycc_cr,after_edge_mse_ycc_y,after_edge_mse_ycc_cb,after_edge_mse_ycc_cr,after_flat_mse_ycc_y,after_flat_mse_ycc_cb,after_flat_mse_ycc_cr,after_flat_sigma_c,after_flat_sigma_y,after_texture_mse_ycc_y,after_texture_mse_ycc_cb,after_texture_mse_ycc_cr,clean_edge_mse_ycc_y,clean_edge_mse_ycc_cb,clean_edge_mse_ycc_cr,clean_flat_mse_ycc_y,clean_flat_mse_ycc_cb,clean_flat_mse_ycc_cr,clean_flat_sigma_c,clean_flat_sigma_y,clean_texture_mse_ycc_y,clean_texture_mse_ycc_cb,clean_texture_mse_ycc_cr
guided-luma,173,128.0,24,False,1.0,0.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,1.6856846602857898,19.727052681070592,26.320598359467674,0.6151410563903015,14.317266253567142,16.635725323235828,3.206281216183326,0.7611830656027797,14.884341880056821,23.853825685885216,16.12249294398591,1.0922279007245814,8.640509857906383e-13,1.3760098225245552e-12,2.3283064365386963e-10,0.0,0.0,0.0,0.0,14.283204672035515,5.832344142272682e-12,9.288066283226633e-12
guided-luma,173,128.0,24,False,1.0,50.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,1.8452461517653593,19.737679152175318,26.343136574052796,1.2260217721186997,14.321107258771777,16.621544980137998,3.2060745047589267,1.0861187544991358,13.80323369126341,23.863133968710866,16.135106224595123,0.37051010371206483,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,13.614708843263214,7.128420631647598e-12,1.1352081034035748e-11
guided-luma,173,128.0,24,False,1.0,100.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,4.8014714660512325,19.790243816878366,26.41069061095472,3.999232141216632,14.367402940447699,16.611726249142297,3.208754334843567,1.9901229533522296,12.755070198827099,23.95493836622764,16.227868987886758,1.8304754948095507e-07,3.662896326824399e-31,5.833198974928008e-31,2.3283064365386963e-10,0.0,0.0,0.0,0.0,4.618032970563351,7.128420624334099e-12,1.1352081022388909e-11
guided-luma,173,128.0,24,False,5.0,0.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,1.6756193813648927,15.671032458363326,9.480177993061137,0.634650395060702,7.183216535274076,6.429642528031692,2.2100091868801317,0.7639697692147216,14.924631079797038,8.809754704645634,4.74667336004735,1.0922279007245814,8.640509857906383e-13,1.3760098225245552e-12,2.3283064365386963e-10,0.0,0.0,0.0,0.0,14.283204901332983,5.616331396950176e-12,8.944063829387315e-12
guided-luma,173,128.0,24,False,5.0,50.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,1.8296621778346993,15.679345159118755,9.485577882530288,1.246856732401098,7.182050715533295,6.424056051402534,2.2095587003619626,1.0877993444250171,13.842053830553365,8.815825517953906,4.748692995054673,0.37051010371206483,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,13.614708512124716,6.69639513875228e-12,1.0664076122773474e-11
guided-luma,173,128.0,24,False,5.0,100.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,4.770255811519731,15.730626587120263,9.515174394156851,4.016925371410467,7.1970930948022245,6.422114546509242,2.2109759292151594,1.990595334636296,12.767565887890106,8.858713091418025,4.767100422679853,1.8304754948095507e-07,3.662896326824399e-31,5.833198974928008e-31,2.3283064365386963e-10,0.0,0.0,0.0,0.0,4.618033139028951,6.912407878449018e-12,1.1008078567653682e-11
guided-luma,173,128.0,24,True,1.0,0.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,1.6856846602857898,19.727052681070592,26.320598359467674,0.6151410563903015,14.317266253567142,16.635725323235828,3.206281216183326,0.7611830656027797,0.7817597796087856,40.49661404654862,16.161309178346073,1.0922279007245814,8.640509857906383e-13,1.3760098225245552e-12,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004867609927731272,17.349060765118054,0.000246873901266475
guided-luma,173,128.0,24,True,1.0,50.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,1.8452461517653593,19.737679152175318,26.343136574052796,1.2260217721186997,14.321107258771777,16.621544980137998,3.2060745047589267,1.0861187544991358,1.1229140466340939,40.51052282999168,16.161399782697657,0.37051010371206483,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004867609927731272,17.349060765118054,0.000246873901266475
guided-luma,173,128.0,24,True,1.0,100.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,4.8014714660512325,19.790243816878366,26.41069061095472,3.999232141216632,14.367402940447699,16.611726249142297,3.208754334843567,1.9901229533522296,3.1671128233133214,40.58840833356825,16.186410606320976,1.8304754948095507e-07,3.662896326824399e-31,5.833198974928008e-31,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004867609927731272,17.349060765118054,0.000246873901266475
guided-luma,173,128.0,24,True,5.0,0.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,1.6756193813648927,15.671032458363326,9.480177993061137,0.634650395060702,7.183216535274076,6.429642528031692,2.2100091868801317,0.7639697692147216,0.8148678684842818,29.437264841978582,4.843275736973609,1.0922279007245814,8.640509857906383e-13,1.3760098225245552e-12,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004823211164026844,20.551554425312077,0.0002450893721478999
guided-luma,173,128.0,24,True,5.0,50.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,1.8296621778346993,15.679345159118755,9.485577882530288,1.246856732401098,7.182050715533295,6.424056051402534,2.2095587003619626,1.0877993444250171,1.155207629489001,29.446987092702486,4.8405887998638075,0.37051010371206483,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004823211164026844,20.551554425312077,0.0002450893721478999
guided-luma,173,128.0,24,True,5.0,100.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,4.770255811519731,15.730626587120263,9.515174394156851,4.016925371410467,7.1970930948022245,6.422114546509242,2.2109759292151594,1.990595334636296,3.190294340073301,29.503579245516942,4.843905095727978,1.8304754948095507e-07,3.662896326824399e-31,5.833198974928008e-31,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004823211164026844,20.551554425312077,0.0002450893721478999
guided-luma,173,200.0,8,False,1.0,0.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,1.688275217468783,10.347311248683969,29.581916693747115,0.5957548259480608,8.183267981161917,9.568747738714313,2.8502322331317984,0.7618221792882228,14.822282901550869,12.421966881993065,10.95810499351818,1.086927746395397,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,14.277385418509077,2.462545307365551e-11,3.921627990790513e-11
guided-luma,173,200.0,8,False,1.0,50.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,1.8055612127545564,10.35408187034742,29.59916835847564,1.1562572954843338,8.184080710240861,9.567863308522472,2.850204052480711,1.0646720834595154,13.739536301328359,12.417366619969615,10.96116951024568,0.3671713565722294,2.5640274287770578e-28,4.083239282449635e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.609054745441785,2.484146581166452e-11,3.956028235009759e-11
guided-luma,173,200.0,8,False,1.0,100.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,4.651959752305062,10.379001020351623,29.67329147488596,3.806321334497353,8.196585178233732,9.57960802108729,2.8520366957426444,1.9457820634827387,12.583141487002955,12.423118677543709,11.005281332606728,1.8157989757708602e-07,4.320254928953192e-13,6.880049112622774e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,4.613747437125444,2.2033300127535136e-11,3.5088250458249674e-11
guided-luma,173,200.0,8,False,5.0,0.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,1.6874484451797636,0.7968630880870837,2.9300596049435454,0.6032955683325673,0.6611674928002621,1.110802519223224,0.8188869361330428,0.7631500810336836,14.845967795570363,0.887220324129375,1.1535534205309466,1.086927746395397,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,14.27738396044456,2.332937660059531e-11,3.71522651830774e-11
guided-luma,173,200.0,8,False,5.0,50.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,1.7984185660058807,0.7978012362424524,2.930771451437002,1.163659032675211,0.6607679397575241,1.1107464303615493,0.8187870806259253,1.0650418728269406,13.763299747362687,0.8867709926969077,1.1534912100931147,0.3671713565722294,2.5640274287770578e-28,4.083239282449635e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.609055155700384,2.311336384008323e-11,3.6808262705048486e-11
guided-luma,173,200.0,8,False,5.0,100.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,4.618041778858391,0.8016119422490927,2.937248778732942,3.808830664891951,0.6610143527716108,1.1118936680570826,0.8190789230727178,1.9448130091767377,12.594758807346832,0.8876851197620756,1.1560124970352548,1.8157989757708602e-07,4.320254928953192e-13,6.880049112622774e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,4.61374768682047,2.116924914286964e-11,3.3712240637516945e-11
guided-luma,173,200.0,8,True,1.0,0.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,1.688275217468783,10.347311248683969,29.581916693747115,0.5957548259480608,8.183267981161917,9.568747738714313,2.8502322331317984,0.7618221792882228,0.7528459094469613,27.98467583529716,11.192809945944093,1.086927746395397,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021432887141653535,17.33661979705552,0.00010901148235162081
guided-luma,173,200.0,8,True,1.0,50.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,1.8055612127545564,10.35408187034742,29.59916835847564,1.1562572954843338,8.184080710240861,9.567863308522472,2.850204052480711,1.0646720834595154,1.066002737888013,27.987550448596423,11.193645889424767,0.3671713565722294,2.5640274287770578e-28,4.083239282449635e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021432887141653535,17.33661979705552,0.00010901148235162081
guided-luma,173,200.0,8,True,1.0,100.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,4.651959752305062,10.379001020351623,29.67329147488596,3.806321334497353,8.196585178233732,9.57960802108729,2.8520366957426444,1.9457820634827387,3.043349172415829,27.989269947414567,11.20771579428454,1.8157989757708602e-07,4.320254928953192e-13,6.880049112622774e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021432887141653535,17.33661979705552,0.00010901148235162081
guided-luma,173,200.0,8,True,5.0,0.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,1.6874484451797636,0.7968630880870837,2.9300596049435454,0.6032955683325673,0.6611674928002621,1.110802519223224,0.8188869361330428,0.7631500810336836,0.7627284824261754,21.683298955502295,1.15162025335961,1.086927746395397,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021233809702855553,20.54328708467806,0.00010819058607360307
guided-luma,173,200.0,8,True,5.0,50.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,1.7984185660058807,0.7978012362424524,2.930771451437002,1.163659032675211,0.6607679397575241,1.1107464303615493,0.8187870806259253,1.0650418728269406,1.0759968438414116,21.68239477791289,1.1516817785352897,0.3671713565722294,2.5640274287770578e-28,4.083239282449635e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021233809702855553,20.54328708467806,0.00010819058607360307
guided-luma,173,200.0,8,True,5.0,100.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,4.618041778858391,0.8016119422490927,2.937248778732942,3.808830664891951,0.6610143527716108,1.1118936680570826,0.8190789230727178,1.9448130091767377,3.049352055144419,21.68361516728949,1.1528022034544785,1.8157989757708602e-07,4.320254928953192e-13,6.880049112622774e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021233809702855553,20.54328708467806,0.00010819058607360307
guided-luma,173,200.0,24,False,1.0,0.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,1.6913585389798274,19.76362633907374,26.382646443695194,0.5898706438767504,14.344221216781113,16.664450155281727,3.2093095207728495,0.7605336443965437,14.817483503851715,23.92256218473687,16.171026500379615,1.086927746395397,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,14.277385418509077,2.462545307365551e-11,3.921627990790513e-11
guided-luma,173,200.0,24,False,1.0,50.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,1.853812964734912,19.76965814239401,26.39552307137916,1.1961736263896419,14.346015862827144,16.654234203116264,3.209081189674265,1.0854816507884721,13.733584925098441,23.925264130213847,16.176191125808906,0.3671713565722294,2.5640274287770578e-28,4.083239282449635e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.609054745441785,2.484146581166452e-11,3.956028235009759e-11
guided-luma,173,200.0,24,False,1.0,100.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,4.827251052748151,19.79947284821255,26.429759977289997,3.9766433892465116,14.372437079152952,16.644523618009387,3.2104007887152473,1.990516874889623,12.70144874825874,23.96397914150986,16.216914686845953,1.8157989757708602e-07,4.320254928953192e-13,6.880049112622774e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,4.613747437125444,2.2033300127535136e-11,3.5088250458249674e-11
guided-luma,173,200.0,24,False,5.0,0.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,1.6781118890238025,15.651862152690363,9.488667122669106,0.5982827277140106,7.215888440279128,6.4110170885752344,2.2160958548660923,0.7622179715359509,14.835633301109482,8.883628553238765,4.7707696488193445,1.086927746395397,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,14.27738396044456,2.332937660059531e-11,3.71522651830774e-11
